springAngle[degree], load[N]
279, 53.5044
278, 53.4735
277, 53.6134
276, 53.4908
275, 53.3511
274, 53.2366
273, 53.161
272, 53.0696
271, 53.0048
270, 52.9108
269, 52.846
268, 52.7557
267, 52.6743
266, 52.6144
265, 52.528
264, 52.4603
263, 52.3753
262, 52.2927
261, 52.2263
260, 52.1388
259, 52.074
258, 51.9886
257, 51.9047
256, 51.8434
255, 51.7618
254, 51.699
253, 51.6185
252, 51.543
251, 51.4864
250, 51.4115
249, 51.3552
248, 51.2857
247, 51.2325
246, 51.1672
245, 51.1006
244, 51.052
243, 50.987
242, 50.9421
241, 50.8811
240, 50.8201
239, 50.7782
238, 50.7209
237, 50.6788
236, 50.6225
235, 50.5678
234, 50.5319
233, 50.4802
232, 50.4377
231, 50.3858
230, 50.3408
229, 50.3048
228, 50.2558
227, 50.2162
226, 50.1715
225, 50.1382
224, 50.0961
223, 50.0517
222, 50.0204
221, 49.9735
220, 49.9429
219, 49.9011
218, 49.8608
217, 49.8341
216, 49.7928
215, 49.764
214, 49.7225
213, 49.6818
212, 49.6525
211, 49.6188
210, 49.59
209, 49.5542
208, 49.5168
207, 49.4894
206, 49.4515
205, 49.4229
204, 49.3907
203, 49.3625
202, 49.3314
202, 49.2932
200, 49.268
199, 49.2325
198, 49.2078
197, 49.1775
197, 49.1456
195, 49.1217
194, 49.0857
193, 49.0593
192, 49.0307
191, 48.9986
191, 48.9737
189, 48.9405
188, 48.9153
187, 48.8847
186, 48.8563
186, 48.8325
184, 48.8018
183, 48.7778
182, 48.7487
182, 48.7116
180, 48.6893
179, 48.653
178, 48.6297
177, 48.5963
176, 48.5679
175, 48.5297
174, 48.4915
173, 48.4672
172, 48.4278
172, 48.3958
171, 48.3615
169, 48.3222
169, 48.2906
168, 48.2463
166, 48.212
165, 48.1651
164, 48.1202
164, 48.0902
162, 48.0437
161, 48.005
160, 47.9555
159, 47.9028
158, 47.8639
157, 47.8104
156, 47.7702
155, 47.7176
155, 47.6811
154, 47.631
153, 47.5733
151, 47.53
151, 47.474
149, 47.4285
148, 47.3741
147, 47.3198
146, 47.276
145, 47.2237
144, 47.1852
143, 47.13
142, 47.0782
141, 47.0377
140, 46.9866
139, 46.9474
138, 46.8968
138, 46.846
136, 46.8092
136, 46.7549
134, 46.7219
134, 46.6687
133, 46.631
132, 46.5782
131, 46.5263
129, 46.4854
129, 46.4325
127, 46.3935
127, 46.3413
125, 46.2874
125, 46.2459
123, 46.1926
123, 46.1477
122, 46.0928
121, 46.0374
120, 45.9958
119, 45.9363
118, 45.8946
117, 45.8329
116, 45.7718
115, 45.7236
114, 45.6569
113, 45.6047
112, 45.5346
110, 45.4611
109, 45.4003
108, 45.3074
108, 45.234
106, 45.1355
105, 45.0517
105, 44.9408
104, 44.8336
103, 44.748
102, 44.6173
101, 44.5087
100, 44.3688
99, 44.2136
97, 44.0923
97, 43.9235
95, 43.79
94, 43.5958
94, 43.381
92, 43.2195
92, 42.9963
90, 42.8215
90, 42.5809
88, 42.3368
87, 42.1717
87, 41.9408
85, 41.7696
85, 41.5334
84, 41.3742
82, 41.1581
81, 40.9496
81, 40.7935
79, 40.5879
79, 40.4371
78, 40.2327
77, 40.0417
76, 39.8985
75, 39.7147
73, 39.5779
73, 39.3958
72, 39.2344
71, 39.1174
69, 38.9549
69, 38.8351
68, 38.694
67, 38.5526
65, 38.4496
65, 38.319
63, 38.2241
63, 38.0867
61, 37.9939
61, 37.8703
60, 37.7435
58, 37.6595
57, 37.5345
57, 37.448
56, 37.334
55, 37.2197
54, 37.1225
53, 37.0028
52, 36.9221
51, 36.8086
50, 36.6993
48, 36.6116
47, 36.489
47, 36.3928
46, 36.2619
45, 36.136
44, 36.044
43, 35.9131
42, 35.8145
41, 35.6826
40, 35.555
39, 35.4565
38, 35.3164
37, 35.2064
35, 35.0676
34, 34.9634
34, 34.8175
33, 34.664
32, 34.5469
31, 34.3602
29, 34.2281
29, 34.0377
28, 33.8556
27, 33.7184
26, 33.5148
25, 33.3466
24, 33.1187
23, 32.8832
22, 32.6891
21, 32.4325
19, 32.2329
18, 31.9371
18, 31.6157
17, 31.3495
16, 31.015
15, 30.7537
14, 30.3869
12, 30.1285
11, 29.7104
11, 29.3376
10, 29.0249
9, 28.6615
8, 28.3921
7, 27.9931
5, 27.5863
4, 27.3153
4, 26.3572
3, 24.5624
2, 21.493
1, 16.18
1, 13.6976
1, 12.2621
1, 12.136
1, 11.7352
1, 11.5423
1, 11.2121
2, 13.798
3, 17.1904
4, 18.1868
5, 18.5776
6, 18.8861
7, 19.086
7, 19.215
9, 19.378
10, 19.5087
11, 19.7056
12, 19.8835
13, 20.0142
14, 20.2029
15, 20.3343
15, 20.5348
16, 20.722
18, 20.8601
19, 21.0928
20, 21.2538
21, 21.462
22, 21.6417
23, 21.7768
24, 21.9487
25, 22.0676
26, 22.2211
26, 22.384
27, 22.4957
29, 22.6479
29, 22.7623
31, 22.8977
32, 22.9957
33, 23.148
34, 23.282
35, 23.3771
35, 23.4986
37, 23.5845
38, 23.6962
38, 23.8127
40, 23.9003
40, 24.017
42, 24.095
43, 24.1914
43, 24.3042
45, 24.3875
46, 24.498
47, 24.5645
48, 24.6534
49, 24.7471
50, 24.8159
51, 24.9049
51, 24.9707
53, 25.0668
54, 25.1352
55, 25.2331
55, 25.324
56, 25.3825
57, 25.4569
59, 25.52
60, 25.6084
60, 25.7
61, 25.7596
63, 25.8408
64, 25.9022
64, 25.9889
65, 26.0733
66, 26.1321
67, 26.2183
68, 26.285
70, 26.3794
71, 26.4621
72, 26.5299
73, 26.6427
74, 26.7236
75, 26.8345
76, 26.9157
77, 27.0443
78, 27.1582
79, 27.2487
79, 27.385
81, 27.4697
81, 27.6102
82, 27.7617
83, 27.8819
84, 28.043
85, 28.1532
86, 28.3172
87, 28.485
88, 28.6241
89, 28.8176
91, 28.973
91, 29.1795
92, 29.3928
94, 29.5493
94, 29.7849
96, 29.9555
97, 30.1852
97, 30.4098
99, 30.565
99, 30.7534
100, 30.8875
101, 31.0671
103, 31.1988
103, 31.3947
104, 31.5616
105, 31.6748
106, 31.8329
107, 31.9437
108, 32.1002
109, 32.2459
110, 32.3373
111, 32.4672
112, 32.5806
114, 32.7242
114, 32.8326
115, 32.9016
116, 32.999
118, 33.0721
118, 33.1859
120, 33.2902
120, 33.3683
121, 33.488
122, 33.5548
123, 33.6429
124, 33.7137
125, 33.8124
126, 33.88
127, 33.9619
128, 34.0465
129, 34.1194
130, 34.2242
131, 34.2911
132, 34.3514
134, 34.4367
134, 34.5018
135, 34.593
136, 34.6717
137, 34.73
139, 34.8068
139, 34.8657
140, 34.9787
141, 35.0439
142, 35.0725
143, 35.2324
144, 35.3005
145, 35.3542
146, 35.4136
147, 35.4729
148, 35.5646
149, 35.6564
150, 35.7293
151, 35.7862
152, 35.8656
153, 35.9922
154, 36.0772
155, 36.1369
156, 36.3129
157, 36.4355
158, 36.5143
159, 36.6541
160, 36.855
161, 36.9563
162, 37.0555
163, 37.2066
164, 37.3265
165, 37.501
166, 37.6787
167, 37.7717
168, 37.9728
169, 38.1132
170, 38.3027
171, 38.4706
172, 38.5944
173, 38.7655
174, 38.8961
175, 39.0885
176, 39.2063
177, 39.3931
178, 39.5723
179, 39.7003
180, 39.8746
181, 39.9966
182, 40.177
183, 40.341
184, 40.4606
185, 40.628
186, 40.7406
187, 40.9016
188, 41.0502
189, 41.1598
190, 41.3021
191, 41.4002
192, 41.5315
193, 41.6541
194, 41.7141
195, 41.7704
196, 41.8737
197, 42.0134
198, 42.0976
199, 42.2133
200, 42.3232
201, 42.3981
202, 42.4988
203, 42.5678
204, 42.656
205, 42.6569
206, 42.6808
207, 42.7529
208, 42.854
209, 42.9562
210, 42.9715
211, 43.0236
212, 43.1534
213, 43.244
214, 43.3349
215, 43.3427
216, 43.3596
217, 43.4297
218, 43.5245
219, 43.6519
220, 43.7605
221, 43.8409
222, 43.9384
223, 44.0068
224, 44.1066
225, 44.1696
226, 44.2541
227, 44.287
228, 44.3599
229, 44.4654
230, 44.5375
231, 44.637
232, 44.737
233, 44.8092
234, 44.9116
235, 44.9872
236, 45.1009
237, 45.2083
238, 45.2894
239, 45.4054
240, 45.4923
241, 45.6156
242, 45.7469
243, 45.849
244, 45.9943
245, 46.1043
246, 46.2664
247, 46.4295
248, 46.5553
249, 46.73
250, 46.8602
251, 47.0473
252, 47.1828
253, 47.3862
254, 47.5874
255, 47.7324
256, 47.949
257, 48.0994
258, 48.318
259, 48.5144
260, 48.666
261, 48.889
262, 49.039
263, 49.2622
264, 49.4717
265, 49.6226
266, 49.8352
267, 49.9773
268, 50.1932
269, 50.3899
270, 50.5345
271, 50.7361
272, 50.8657
273, 51.0573
274, 51.179
275, 51.3608
276, 51.5373
277, 51.6526
278, 51.825
279, 51.9258
280, 52.0858
281, 52.2307
282, 52.3266
283, 52.4654
284, 52.5435
285, 52.6876
286, 52.8157
287, 52.9102
288, 53.0388
289, 53.1314
290, 53.2699
291, 53.3829
292, 53.4564
293, 53.5919
294, 53.6762
295, 53.7871
296, 53.8551
297, 53.9932
298, 54.1287
299, 54.2085
298, 54.21
297, 54.1495
296, 54.082
295, 54.008
294, 53.9312
293, 53.7728
292, 53.6715
291, 53.5564
290, 53.6018
289, 53.607
288, 53.5888
287, 53.5672
286, 53.4545
285, 53.3547
284, 53.2897
283, 53.274
282, 53.2804
281, 53.1983
280, 53.1201
279, 53.0634
278, 52.9949
277, 52.945
276, 52.8808
275, 52.8408
274, 52.7823
273, 52.7291
272, 52.6855
271, 52.6321
270, 52.5916
269, 52.5394
268, 52.4856
267, 52.4459
266, 52.3937
265, 52.3566
264, 52.3059
263, 52.2552
262, 52.2181
261, 52.1684
260, 52.134
259, 52.0852
258, 52.04
257, 52.0062
256, 51.9605
255, 51.9254
254, 51.8823
253, 51.85
252, 51.8084
251, 51.7662
250, 51.7339
249, 51.6934
248, 51.6604
247, 51.6219
246, 51.583
245, 51.5519
244, 51.5121
243, 51.4871
242, 51.4503
241, 51.4082
240, 51.3839
239, 51.3464
238, 51.3197
237, 51.2873
236, 51.2512
235, 51.227
234, 51.1931
233, 51.1714
232, 51.1373
231, 51.0992
230, 51.0761
229, 51.044
228, 51.0239
227, 50.9943
226, 50.9707
225, 50.9401
224, 50.9106
223, 50.8878
222, 50.8637
221, 50.8418
220, 50.8133
219, 50.7844
218, 50.7621
217, 50.7363
216, 50.7188
215, 50.6948
214, 50.667
213, 50.6454
212, 50.6155
211, 50.5958
210, 50.5735
209, 50.5496
208, 50.5297
207, 50.5071
206, 50.4916
regression coefficients_displacement_force for polynomial of 1 degree:
21.133	0.115768	
regression coefficients_displacement_force for polynomial of 1 degree:
-108.132	6.75055	
